,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
2025/6/10 0:08,89.14,50.48,52.4,72.56,8322.66,8444.41,7993.22,1110.09,1088.09,1159.24,1097.02,1179.2,1040.29,1213.05,1060.23,1172.93,1056.84,507.35,604.4,603.41,544.67,488.92,540.74,480.62,456.47,521.24,541.29,23.85,18.71,33.4,24.45,31.01,305.17,213.53,324.76,233.45,299.04,102.56,95.19,96.66,97.95,107.1,1462.49,1273.6,1180.7,1349.84,1399.12,3355.13,3396.14,2853.96
2025/6/10 0:08,78.11,52.04,41.85,88.13,9289.6,9390.46,7620.74,1051.06,1086.56,1198.58,1068.93,1214.98,1094.13,1145.25,1076.27,1206.07,1093.2,527.13,491.61,528.4,479.48,555.61,592.52,609.96,482.58,492.03,581.32,20.36,25.54,37.46,23.66,19.44,316.96,190.33,309.8,244.53,325.93,97.7,108.05,95.02,109.23,103.32,1436.16,1150.56,1478.22,1103.24,1426.63,3782.56,787.58,1051.16
2025/6/10 0:08,73.96,65,83.71,43.93,9394.65,7637.27,9116.71,1210.36,1055.52,1118.01,1159.99,1039.45,1065.87,1104.99,1095.66,1117.53,1206.8,583.4,452.81,606.35,568.45,563.99,538.05,616.02,456.43,553.08,515.73,24.99,34.61,20.63,30.43,29.02,275.51,251.34,228.23,225.39,272.91,106.99,99.09,97.42,103.64,101.5,1539.61,1569.02,1451.75,1382.7,1357.61,1100.45,691.06,2611.51
2025/6/10 0:08,67.3,52.92,85.33,43.74,9152.03,8502.37,9585.38,1138.71,1046.8,1067.77,1158.62,1138.72,1207.09,1174.52,1201.76,1143.46,1099.95,567.91,493.37,509.12,612.91,541.61,601.68,557.45,525.49,496.37,456.13,37.06,17.32,33.31,31.38,19,351.7,234.24,335.69,379.49,364.49,101.77,105.26,105.69,99.52,100.2,1356.89,1309.64,1474.38,1406.96,1463.42,2484.86,3485.86,3238.74
2025/6/10 0:08,73.69,93.06,80.49,47.58,7751.53,9683.69,7636.19,1108.34,1113.79,1217.72,1091.59,1081.13,1159.79,1072.07,1204.27,1051.01,1168.39,507,530.23,570.49,467.37,465.5,497.65,503.25,594.8,596.22,612.45,35.14,33.14,34.64,16.21,22.34,296.1,309.46,199.26,264.63,311.49,104.28,106.94,96.54,101.77,105.1,1490.02,1306.1,1193.87,1525.71,1597.03,503.71,1377.11,2725.29
2025/6/10 0:08,45.23,86.4,108.87,60.95,8164.28,9245.39,7839.32,1196.78,1215.78,1123.63,1191.65,1054.91,1075.12,1093.08,1115.31,1162.72,1081,471.1,459.57,580.95,538.05,515.17,560.73,554.92,563.49,548.25,531.94,22.97,29.12,28.72,26.29,31.58,263.2,344.5,198.77,321.42,333.52,104.02,96.37,102.35,106.97,107.22,1576.95,1323.73,1150.54,1292.59,1161.5,971.79,3037.4,2127.23
2025/6/10 0:08,68.76,102.59,77.45,61.13,7601.66,8411.15,8472.38,1208.49,1045.6,1112.44,1043.06,1071.76,1032.24,1097.63,1169.13,1105.29,1082.68,569.61,579.18,586.93,489.02,545.05,611.59,489.77,561.22,587.28,485.34,26.7,22.44,32.15,38.73,28.56,186.78,340.49,310.94,346.42,312.01,105.43,98.66,95.58,109.34,103.11,1317.45,1518.53,1383.8,1241.53,1266.82,2058,1359.82,1781.87
2025/6/10 0:08,89.8,64.67,42.42,61.99,8127.98,8417.1,9023,1079.43,1073.3,1058.82,1205.65,1110.95,1040.35,1195.65,1138.34,1142.23,1033.82,504.4,450.1,568.15,510.99,551.65,455.17,539.53,573.86,503.6,535.08,36.41,25.46,18.26,17.41,29.23,274.85,365.27,344.66,215.54,328.36,100.37,101.3,102.89,109.41,108.96,1371.15,1107.36,1451.96,1404.2,1544.95,1898.33,3945.97,4282.85
2025/6/10 0:08,62.21,108.51,65.89,40.19,9248.15,9112.61,8670.98,1211.44,1132.11,1107.7,1084.24,1102.24,1068.94,1210.7,1158.38,1103.65,1187.01,541.88,502.92,613.31,535,605.79,535.06,502.4,508.63,610.74,459.24,28.1,16.65,27.47,16.34,19.71,370.39,186.78,363.44,181.94,257.43,98.07,104.22,104.62,107.08,106.23,1109.36,1438.11,1256.31,1219.56,1261.79,4251.39,1998.28,4460.57
2025/6/10 0:08,65.09,46.31,94.63,106.95,9445.44,9087.45,7782.54,1191.42,1207.84,1145.4,1087.51,1185.22,1207.04,1098.61,1102.26,1096.86,1124.87,456.02,502.07,555.8,569.01,607.22,456.19,509.36,497.55,591.99,618.83,27.82,36.32,22.5,36.16,19.5,367.19,207.38,205.47,372.35,371.88,103.13,105.69,98.75,99.02,104.62,1416.84,1396.79,1423.98,1217.29,1588.39,3794.06,4182.78,2410.14
2025/6/10 0:08,81.95,45.21,62.89,67.35,9673.66,7965.56,9779.49,1176.99,1112.36,1068.68,1040.15,1039.75,1090.38,1180.36,1144.94,1076.59,1185.37,560.99,602.37,451.55,579.25,467.25,528.44,564.19,524.42,565.54,613.96,17.72,20.38,23.9,22.64,39.49,322.8,210.73,188.91,284.06,212.24,95.19,101.65,109.87,98.12,108.1,1577.1,1439.49,1280.42,1301.87,1480.17,2376.44,3006.46,3185.41
2025/6/10 0:08,106.11,103.56,89.76,61.74,8320.7,9266.38,9248.92,1100.22,1154.57,1151.11,1035.51,1167.62,1078.1,1203.64,1037.53,1088.47,1148.95,475.49,580.44,504.05,577.61,619.66,534.26,590.13,512.18,572.45,568.37,18.84,24.49,18.07,17.94,34.29,295.54,256.57,242.96,307.81,373.39,97.99,103.57,96.74,105.63,105.6,1223.42,1361.83,1391.65,1302.03,1248.39,4041.83,3203.8,1569.49
2025/6/10 0:08,52.68,74.55,107.74,70.85,8780.72,9277.6,8790.41,1102.68,1155.4,1155.49,1111.75,1168.75,1034.58,1096.67,1114.48,1032.19,1195.32,496.77,487.49,552.11,475.68,584.09,476.37,601.2,612.87,472.69,566.29,26.35,38.21,35.77,38.94,37.18,229.5,349.99,230.74,228.52,186.11,106.61,105.75,104.78,105.06,98.91,1225.94,1446.45,1206.8,1380.19,1124.31,4156.8,4493.66,3035.31
2025/6/10 0:08,69.09,73.08,69.5,41.13,9078.1,9776.6,9006.8,1031.24,1217.28,1174.2,1095.21,1063.72,1200.89,1141.14,1122.74,1087.98,1168.99,610.62,501.19,538.14,495.21,471.74,582.48,568.18,457.62,481.04,534.7,37.52,27.75,37.8,30.93,25.4,288.09,201.81,241.27,222.76,377.56,95.36,97.43,98.37,105.81,108.83,1435.82,1229.73,1319.35,1126.54,1470.55,1327.38,1399.76,2930.41
2025/6/10 0:08,95.38,86.29,106.82,51.29,9275.43,7666.84,9773.95,1032.95,1069.06,1196.18,1105.41,1123.24,1140.5,1125.69,1041.14,1064.27,1187.6,452.48,518.29,470.39,462.06,521.93,549.79,616.24,470.76,463.03,611.45,27.81,15.62,18.23,20.43,27.53,320.95,295.6,214.31,232.93,257.53,105.03,97.16,108.86,99.1,100.65,1359.63,1133.29,1180.37,1560.92,1209.88,3183.07,4349.86,3808.06
2025/6/10 0:08,102.78,60.38,103.58,67.74,7598.82,8384.35,9239.11,1207.66,1197.64,1111.05,1120.86,1200.44,1157.32,1097.36,1167.48,1152.45,1178.91,584.4,543.05,558.99,491.23,479.22,557.75,617.29,520.46,499.11,530.97,39.99,28.56,32.02,32.74,36.91,324.94,365.27,188.2,339.87,254.95,96.43,106.86,109.26,99.35,101.32,1280.28,1300.69,1545.84,1258.99,1544.47,4098.98,3529.28,1579.51
2025/6/10 0:08,62.83,96.57,89.4,74.36,9455.89,8074.04,8553.14,1049.03,1083.68,1066.94,1216.08,1148.69,1158.68,1050.1,1157.35,1132.34,1155.72,468.45,528.32,591.48,514.55,514.7,610.12,548.83,583.78,601.53,572.76,18.89,38.51,35.74,39.79,24.1,362.11,365.62,377.86,208.84,281.15,95.46,105.67,102.4,97.31,105.98,1284.1,1457.13,1121.83,1503.46,1531.69,2762.85,2418.58,3156.72
2025/6/10 0:08,77.13,48.98,79.18,98.08,7870.89,8147.34,8547.58,1092.44,1133.92,1172.2,1189.96,1100.28,1213.18,1143.34,1058.12,1153.29,1149.5,618.52,505.74,607.51,569.95,530.9,559.06,606.51,561.92,456.73,458.14,38.26,19.96,39.76,16.42,32.54,345.29,211.23,291.5,203.32,291.72,107.29,106.6,105.24,104.21,97.01,1189.94,1405.51,1284.5,1472.72,1424.19,3826.64,2421.86,1666.32
2025/6/10 0:08,84.62,104.23,41.57,67.82,8085.5,7681.7,8724.44,1098.74,1154.49,1075.47,1083.95,1172.37,1052.39,1139.85,1102.6,1202.13,1195.46,479.76,590.34,564.8,592.72,550.89,601.69,549.36,595.86,616.45,469.69,36.68,24.59,18.75,36.73,21.31,342.46,369.17,246.13,266.69,214.76,104.54,102.33,104.85,109.61,95.45,1527.8,1426.96,1578.71,1255.87,1379.42,2708.53,4280.05,1221.95
2025/6/10 0:08,74.32,53.28,43.3,77.76,8303.49,8109.2,8012.26,1046.61,1127.23,1070.72,1197.41,1191.22,1179.96,1069.7,1108.34,1120.91,1165.19,577.49,503.92,503.99,504.59,548.02,618.23,522.77,464.14,469.07,467.69,24.66,20.41,32.75,36.76,39.55,182.53,322.93,190.87,215.93,258.13,97.39,107.57,95.1,95.03,96.73,1563.25,1584.52,1256.37,1217.64,1227.83,3703.44,1669.93,2231.53
2025/6/10 0:09,104.02,40.68,56.61,95.71,8550.61,8549.89,7507.32,1125.27,1061.54,1086.29,1132.75,1047.1,1188.41,1149.96,1066.4,1160.1,1090.49,587.62,603.59,584.99,500.99,544.98,589.33,464.14,542.31,462.47,594.7,18.18,29.49,30.94,22.07,39.67,361.45,252.44,370.09,222.64,280.44,101.31,101.35,95.5,101.81,103.21,1363.25,1177.88,1175.14,1215.11,1218.36,1900.17,2574.66,601.35
2025/6/10 0:09,102.47,48.99,91.54,61.67,8937.23,9499.24,8146.94,1213.32,1114.81,1152.4,1176.49,1192.24,1191.43,1112.91,1204.03,1107.5,1209.75,618,456.19,494.87,481.3,482.54,474.56,454.25,492.95,561.9,581.43,30.42,33.33,27.11,15.71,39.94,307.54,225.56,372.95,339.78,206.46,98.55,103.13,108.35,106.75,105.13,1493.57,1232.96,1473.39,1417.44,1146.79,1809.15,1536.69,2780.51
2025/6/10 0:09,101.82,77.19,109.22,77.18,7566.98,9226.91,7587.6,1139.77,1182.18,1083.11,1163.49,1059.3,1087.84,1151.18,1185.12,1133.26,1056.11,475.43,612.45,593.7,457.9,559.77,481.66,514.72,520.1,579.17,603.5,15.92,16.39,27.5,17.78,30.08,213.47,180.63,304.46,203.63,266.98,101.06,108.89,103.59,96.2,98.48,1586.12,1316.67,1166.35,1481.27,1447.9,4294.58,1578.36,3102.49
2025/6/10 0:09,82.8,107.67,41.71,58.76,8193.04,9064.27,9726.09,1120.76,1157.47,1034.64,1123.73,1056.77,1098.09,1160.72,1130.47,1158.29,1057.58,485.26,528.63,498.52,530.4,560.71,507.15,491.95,458.4,503.41,463.84,34.78,15.32,36.96,17.34,27.34,228.9,341.16,219.07,255.49,241.02,98.76,99.35,106.48,96.06,105.32,1400.24,1111.74,1103.66,1118.33,1552.47,972.43,1260.96,1870.65
2025/6/10 0:09,100.44,102.52,73.52,109.6,9760.15,9280.84,7926.53,1108.37,1044.67,1124.86,1123.53,1106.48,1040.68,1104.75,1132.21,1099.38,1100.72,481.09,479.88,472.01,530.85,518.79,483.52,527.25,501.79,517.35,461.52,39.13,36.16,22.4,32.17,15.96,349.99,236.55,268.92,346.66,319.3,105.71,107.85,104.47,97.73,105.24,1404.66,1426.01,1323.41,1542.13,1459.06,2389.27,3124.12,4331.26
2025/6/10 0:09,94.24,84.94,58.41,60.35,7685.81,9753.96,7537.57,1103.78,1061.59,1108.14,1160.28,1144.55,1212.54,1156.69,1184.53,1126.73,1057.72,527.99,458.47,530.81,591.66,559.07,478.69,606.66,557.37,488.87,480.8,31.84,28.81,36.63,29.96,28.67,191.57,184.59,246.09,296.31,281.13,109.28,99.12,97.68,109.58,104.26,1560.16,1421.13,1218.28,1107.52,1138.74,1750.6,2947.6,1683.43
2025/6/10 0:09,86.11,69.67,95.96,102.48,8155.2,8091.57,9004.87,1202.22,1149.01,1062.66,1068.92,1213.3,1043.86,1177.69,1155.54,1127.65,1052.86,601.45,519.14,596.03,500.85,543.92,508.49,537.11,605.38,592.14,582.25,33.72,28.64,15.6,33.34,31.56,320,238.07,333.93,281.09,240.17,98.42,100.98,108.39,101.15,98.69,1575.36,1160.41,1245.66,1407.36,1539.71,3120.66,2977.27,1841.07
2025/6/10 0:09,61.72,89.26,94.41,43.15,9130.99,8584.7,9107.9,1062.76,1030.91,1106.81,1192.69,1090.8,1107.41,1048.87,1143.52,1215.26,1096.09,570.92,571.41,546.86,537.56,586.59,552.84,510.76,596,571.83,489.94,36.92,29.66,30.83,15.53,30.14,379.59,294.85,276.26,210.2,343.99,109.25,103.57,107.23,97.2,107.6,1480.02,1103.95,1152.22,1170.66,1408.81,3325.26,3230.92,2291.69
2025/6/10 0:09,43.65,75.88,93.6,56.95,8665.84,7988.99,8808.21,1206.16,1032.4,1152.5,1160.54,1210.06,1090.9,1080.87,1086.04,1169.4,1132.45,611.59,461.35,606.24,543.51,558.36,459.05,598.58,573.17,520.18,572.47,39.49,23.59,25.13,24.06,28.03,366.05,230.62,356.11,284,242.75,103.11,100.67,98.28,108.69,106.33,1310.08,1411.08,1579.25,1270.8,1500.63,2758.94,1244.98,1707.78
2025/6/10 0:09,80.25,73.81,92.68,59.4,9392.77,9383.16,8307.84,1139.64,1038.68,1191.59,1053.66,1103.15,1090.79,1172,1127.86,1198,1210.72,457.13,484.9,562.4,530.31,470.09,514.17,546.11,609.32,510.47,591.38,32.66,31.06,35.25,38.62,32.27,286,299.49,374.68,220.01,269.77,103.11,102.21,102.76,102.26,109.94,1146.2,1521.41,1140.16,1141.98,1219.04,1792.56,1890.74,2435.39
2025/6/10 0:09,88.36,108.36,102.7,63.97,9009.95,7659.36,9466.6,1080.88,1154.36,1162.09,1108.46,1033.18,1160.53,1121.56,1063.41,1108.6,1139.32,617.92,461.58,511.38,473.3,534.3,523.6,466.25,560.37,546.46,566.54,39.5,28.75,39.96,29.11,28.69,293.96,322.33,187.84,351.1,183.86,97.4,102.17,103.72,107.75,95.79,1521.98,1210.49,1361.11,1581.72,1351.76,1457.66,3333.73,3635.45
2025/6/10 0:09,56.38,76.04,87.96,81.69,7864,9370.6,8724.06,1036.87,1180.41,1218.89,1035.7,1161.69,1058.88,1128.61,1096.55,1182.61,1123.94,471.37,526.49,570.76,512.2,604.3,519.86,506.29,604.94,582.66,606.71,37.54,38.12,16.98,29.17,30.71,290.83,347.13,345.22,337.56,204.82,101.33,99.29,104.3,95.31,109.47,1199.94,1553.47,1350.14,1402.05,1289.23,3696.67,1299.3,1655.05
2025/6/10 0:09,47.71,61.5,84.72,88.47,8386.1,7881.08,7853.86,1179.36,1145.99,1102.94,1176.32,1188.53,1038.8,1047.63,1175.67,1173.27,1154.53,471.24,544.11,493.14,567.78,599.46,546.65,504.57,516.61,580.54,509.89,23.59,27.1,23.9,22.73,36.43,229.38,249.91,243.75,238.17,187.84,98.64,103.67,103.54,95.39,96.33,1431.16,1240,1143.47,1445.01,1343.01,1522.22,2285.21,2272.13
2025/6/10 0:09,66.35,86.1,94.13,56.45,7744.32,8236.86,9085.54,1206.28,1046,1054.48,1164.36,1079.42,1035.35,1089.27,1168.34,1086.52,1189.22,537.51,491.41,458.76,459.44,584.53,457.52,587.4,552.96,492.24,462.5,27.64,19.78,38.08,33.87,31.92,269.78,294.18,326.5,358.95,268.61,103.13,101.3,103.84,106.84,101.36,1131.27,1309.36,1352.39,1351.9,1120.87,1364.94,4422.29,1162.89
2025/6/10 0:09,81.72,99.22,96.69,77.41,8359.39,8461.88,8325.68,1070.66,1112.51,1157.11,1154.79,1194.85,1155.39,1092.55,1063.12,1183.18,1194.69,494.45,577.25,599.82,615.57,596.08,459.56,569.75,515.78,586.78,466.49,30.05,25.68,20.86,29.83,23.16,320.38,199.28,304.22,273.55,376.18,96.37,95.04,96.2,109.89,100.69,1116.43,1566.95,1283.2,1586.3,1451.75,578.45,4173.04,1744.64
2025/6/10 0:09,46.3,101.91,82.08,50.11,9316.64,8924.59,7782.46,1180.99,1122.15,1037.05,1213.79,1150.54,1208.71,1081.46,1052.62,1076.93,1146.41,552.29,525.59,570.39,522.15,542.75,606.79,599.16,469.97,532.8,483.29,38.34,32.45,22.58,26.16,38.54,248.92,377.99,262.67,290.12,285.41,96.45,97.93,104.51,106.39,108.55,1103.44,1391.47,1389.11,1533.65,1328.87,3416.65,1973.91,2305.33
2025/6/10 0:09,51.06,100.51,70.07,90.52,7759.32,9747.61,8429.83,1176.49,1039.72,1211.07,1197.14,1136.61,1186.6,1204.38,1101.02,1199.63,1084.37,583.73,468.57,550.8,453.76,572.23,516.54,522.43,615.82,563.77,567.26,23.25,16.46,20.65,16.51,20.27,346.93,337.47,202.35,252.92,351.57,108.21,106.39,108.97,106.82,102.77,1514.23,1432.22,1203.12,1237.09,1400.15,3424.8,2132.66,3650.18
2025/6/10 0:09,75.02,99.71,103.31,60.12,7958.88,9382.56,8696.16,1211.44,1045.76,1049.92,1200.63,1129.82,1217.02,1104.97,1162.63,1049.55,1103.85,570.87,477.86,510.61,614.66,538.9,494.16,599.04,531.32,499.29,495.07,15.44,36.07,29.92,27.36,22.45,344.52,214.94,188.12,345.26,200.13,103.94,99.88,98.97,103.54,96.07,1438.49,1263.16,1105.43,1251.85,1585.55,1398.05,3152.7,2861.24
2025/6/10 0:09,76.76,102.01,69.21,86.93,7949.29,9086.94,8127.12,1178.88,1201.4,1094.49,1058.37,1152.74,1099.23,1183.31,1039.83,1122.28,1062.96,453.53,616.22,473.24,544.74,470.6,529.51,518.19,599.01,452.34,452.3,35.64,23.96,24.03,18.89,16,376.58,266.33,253.71,348.09,324.63,99.68,104.56,96.81,98.65,98.87,1467.88,1457.18,1430.5,1181.27,1572.22,3943.89,2773.17,2519.35
2025/6/10 0:09,105.91,51.55,64.95,57.3,9008.45,8692.49,8731.36,1190.51,1142.31,1050.66,1094.09,1141.15,1078.67,1213.77,1076.54,1107.53,1062.2,515.85,586.33,584.64,486.31,584,528.85,477.67,520.25,467.2,532.72,34.96,38.86,37.38,30.56,39.54,186.48,187.23,375.61,217.78,323.37,104.48,101.64,107.08,107.12,103.23,1165.68,1358.68,1280.4,1380.93,1540.86,2369.06,4214.29,2621.7
2025/6/10 0:09,96.21,48.28,86.78,48.28,9419.54,8565.25,9620.31,1206.38,1124.01,1145.75,1183.7,1209.29,1041.33,1143.26,1059.69,1134.5,1184.02,549.35,480.77,558.34,569.61,521.86,458.98,549.8,584.64,614.28,590.45,38.59,22.71,33.25,28.85,36.66,371.97,274.07,289.67,221.92,334.89,106.18,98.91,108.71,103.32,102.94,1473.36,1263.58,1276.54,1576.77,1110.14,1343.97,3290.18,3924.66
2025/6/10 0:09,48.95,57.1,52.27,91.68,7817.89,8873.63,7583.9,1103.43,1082.57,1077.24,1102.43,1179.72,1177.71,1167.25,1082.66,1204.09,1105.02,507.86,542.58,564.3,545.18,539.66,586.81,504.95,520.2,517.06,496.02,39.72,26.06,20.48,33.52,36.1,353.27,356.01,332.37,246.43,189.53,106.43,101.74,98.18,95.54,109.46,1104.31,1495.68,1172.12,1557.51,1242.24,1198.25,3446.79,4130.36
2025/6/10 0:09,54.43,63.28,68.76,54.08,8599.96,9615.99,8887.02,1115.15,1207.92,1176.89,1143.32,1127.52,1083.72,1085.68,1171.48,1069.48,1170.98,454.14,578.94,469.79,517.06,479.91,584.25,521.41,548.61,455.54,556.1,15.69,19.8,22.43,29.7,33.63,328.51,258.95,355.64,328.35,196.88,95.89,105.52,99.66,104.44,108.26,1359.69,1342.51,1348.17,1592.97,1552.55,2228.13,3925.83,1773.81
2025/6/10 0:09,93.36,64.83,47.43,107.75,7808.34,8058.42,7530.22,1148.21,1163,1181.49,1212.39,1113.46,1117.2,1098.14,1049.09,1152.66,1181.76,470.92,556.52,545.44,604.57,572.01,563.39,529.95,597.54,526.82,596.8,38.86,33.32,38.43,39.68,29.54,280.74,239.18,318.92,221.94,202.24,95.8,102.36,108.11,95.9,106.47,1308.33,1148.81,1566.24,1204.18,1356.3,1060.33,4376.75,3003.11
2025/6/10 0:09,51.18,90.03,44.73,66.66,9058.18,9751.15,9452.26,1184.19,1164.75,1065.38,1084.24,1094.74,1096.31,1090.08,1160.41,1071.8,1132.04,538.5,489.15,547.45,479.3,609.78,594.49,586.28,476.16,472.98,561.21,31.85,21.56,29.81,33.87,23.01,304.72,323.81,365.43,319.59,197.4,97.75,108.04,107.3,102.56,107.7,1339.73,1502.57,1534.59,1518.1,1193.7,797.75,2600.8,2027.28
2025/6/10 0:09,51.56,105.58,62.25,89.82,8044.48,8061.12,9346.22,1189.39,1189.5,1044.67,1196.67,1127.86,1061.27,1040.07,1155.88,1111.78,1100.49,585.58,496.3,544.62,533.84,454.9,610.16,488.89,478.35,604.93,518.42,17.4,24.96,28.26,19.13,30.26,224.76,339.5,299.45,329.16,184.36,98.05,99.9,106.23,108.28,102.55,1362.27,1129.65,1318.27,1276.79,1190.62,2535.16,3146.69,2337.69
2025/6/10 0:09,91.64,75.51,90.26,108.69,7741.02,9361.31,9306.79,1131.04,1218.48,1210.22,1091.19,1122.87,1109.65,1177.27,1201.49,1119.28,1209.73,483.23,467.42,461.69,497.49,580.31,450.55,555.84,549.63,457.5,508.31,38.41,39.05,31.11,31.38,17.19,293.23,348.89,182.69,279.09,276.51,97.34,103.19,102.24,109.05,106.07,1260.35,1569.7,1135.38,1149.94,1493.09,2941.83,700.92,1282.08
2025/6/10 0:09,64.2,63.76,42.67,98.74,8731.94,8437.11,8277.16,1129.63,1074.03,1166.29,1088.36,1190.12,1061.6,1136.8,1114.54,1043.6,1162.24,547.81,598.07,598.03,521.72,611.85,554.05,569.46,473.64,510.59,564.42,26.47,31.7,35.19,23.75,33.7,256.32,185.85,180.2,290.71,280.29,103.31,109.55,101.37,106.11,107.78,1353.62,1130.65,1405.75,1352.14,1337.26,1289.35,1187.61,1909.9
2025/6/10 0:09,46.74,89.26,66.29,92.41,8859.34,7723.38,8233.55,1191.76,1061.02,1049.93,1182.12,1189.26,1058.59,1196.87,1053.15,1175.92,1159.97,550.33,523.84,575.14,616.09,508.37,613.28,565.31,589.73,579.38,474.63,16.67,20.79,22.44,39.93,30.22,373.23,198.56,251.51,216.19,258.96,108.82,105.18,101.42,101.44,104.94,1268.58,1582.65,1335.42,1253.74,1578.82,628.41,3703.83,1299.93
2025/6/10 0:09,49.38,96.58,66.47,88.92,9514.95,9044.95,9218.18,1102.7,1172.15,1094.92,1196.79,1035.84,1071.8,1102.03,1188.47,1111.87,1051.38,543.59,572.65,618.98,509.26,542.06,469.67,540.5,453.39,476.84,522.02,35.03,34.02,27.96,34.53,37.71,219.72,229.06,216.68,236.21,378.04,98.74,95.11,108.57,106.83,99.52,1231.55,1194.23,1360.15,1511.99,1282.84,1972.71,3480.05,2531.59
2025/6/10 0:09,42.31,45.01,82.19,71.66,8287.26,8710.96,8813.54,1137.15,1192.85,1193.24,1175.23,1136.73,1084.71,1217.81,1124.12,1049.9,1184.28,600.86,532.94,477.54,531.89,590.09,600.66,495.19,464.1,488.78,614.4,24.13,18.29,39.25,29.74,30.28,355.06,294.1,236.81,321.38,249.04,100.65,99.25,103.44,99.54,97.25,1171.42,1169.58,1224.22,1576.34,1377.23,1509.06,1105.41,621.41
2025/6/10 0:09,76.11,97.89,75.59,42.39,7624.86,7988.43,8778.42,1190.96,1163.5,1218.29,1148.33,1126.14,1032.1,1060.89,1094.57,1143.34,1171.81,570.53,504.56,580.63,616.61,497.56,461.34,508.29,532.59,522.41,573,33.19,17.15,22.24,31.4,29.49,210.1,279.04,182.03,251.83,182.89,95.76,103.99,109.58,99.46,97.86,1410.12,1434.95,1580.79,1123.44,1191.32,763.1,4151.39,3015.47
2025/6/10 0:09,92.95,74.2,61.12,73.27,7801.72,8373.52,9276.2,1163.69,1079.78,1061.41,1200.09,1096.42,1127.17,1177.78,1177.14,1090.02,1060.24,519.79,450.91,513.62,565.38,535.16,496.94,547.36,555.57,511.7,470.63,17.21,32.75,26.27,37.27,24.04,357.32,341.64,379,299.23,317.72,95.66,109.55,107.99,109.5,106.12,1272.44,1270.47,1504.77,1486.15,1147.5,2393.75,2111.27,2393.01
2025/6/10 0:09,68.1,54.93,58.96,40.73,9445.95,8880.6,9768.84,1109.77,1178.85,1056.13,1032.65,1085.16,1078.37,1158.54,1216.9,1113.19,1037.18,472.86,563.61,467.23,590.65,581.21,503.33,618.78,560.56,562.42,487.32,35.88,33.39,36.52,15.28,19.67,182.36,229.56,370.57,350.34,379.98,97.85,98.27,100.83,95.45,108.44,1367.76,1524.87,1152.36,1221.96,1221.3,4179.13,2519.28,758.61
2025/6/10 0:09,51.79,52.3,97.92,80.46,9436,9146.37,8912.48,1154.82,1057.91,1103.29,1079.71,1108.89,1049.54,1090.66,1177.96,1031.79,1081.09,554.49,568.32,477.42,519.47,573.26,549.04,516.93,571.16,496.62,595.17,17.27,24.82,26.34,37,16.64,251.32,221.68,370.28,307.38,274.46,102.82,104.49,100.95,96.58,101.13,1585.96,1558.33,1363.21,1555.34,1113.96,2411.88,3629.22,2487.12
2025/6/10 0:09,94.36,77.08,102.51,70.67,9064.94,9163.53,8402.72,1178.02,1167.57,1174.16,1145.78,1149.81,1101.74,1148.77,1108.1,1036.91,1153.99,452.46,579.12,499.9,471.83,453.25,548.97,561.68,541.89,486.1,575.67,28.81,30.66,31.54,18.74,33.57,282.71,365.89,297.89,238.18,268.7,100.64,105.1,109.12,99.5,104.82,1544.16,1365.62,1168.96,1213.48,1451.13,523.73,708.03,2570.17
2025/6/10 0:09,51.33,64.76,57.97,93.24,9705.76,8552.17,9248.7,1143.99,1137.72,1038.18,1040.89,1204.28,1159.87,1189.81,1187.92,1048.29,1136.67,599.71,576.5,519.08,509.83,560.25,565.33,592.85,618.74,552.25,533.57,39.36,30.56,33.32,36,17.84,291.92,354.21,243.34,288.43,256.2,107.45,103.26,95.08,107.05,108.43,1438.98,1467.66,1144.99,1277.82,1123.2,1985.85,1955.2,3854.94
2025/6/10 0:09,75.23,66.96,109.17,52.88,7702.56,9271.27,8237.58,1156.73,1039.73,1107.56,1045.57,1188.49,1219.91,1188.76,1087.93,1036.09,1155.12,462.3,480.66,521.67,533.12,535.21,484.87,607.36,614.53,601.22,595.63,26.46,28.29,38.63,37.9,34.39,279.86,220.33,280.7,225,333.27,105.86,109.32,100.73,100.22,105.64,1347.34,1451.05,1144.35,1395.63,1278.48,3928.12,4400.7,3440.08
2025/6/10 0:09,44.52,104.4,80.44,67.35,7517.33,9399.17,8379.58,1046.79,1210.82,1151.37,1208.39,1095.56,1040.23,1038.22,1048.64,1099,1176.57,524.52,536.18,509.65,526.29,461.28,601.52,488.16,531.22,468.41,468.87,20.63,28.93,23.61,21.64,34.14,220.86,274.57,197.89,321.04,318.93,105.91,102.13,109.53,103.99,96.78,1471.62,1250.96,1178.01,1379.76,1116.85,1198.65,1439.2,664.68
2025/6/10 0:09,69.06,106.96,93.96,89.13,8633.13,8514.98,9062.08,1167.37,1117.16,1107.86,1132.14,1084.36,1138.44,1193.27,1041.74,1061.11,1105.75,478.1,477.42,606.04,517.82,506.61,546.38,592.66,483.22,523.36,560.21,26.04,26.28,22.79,32.59,25.54,189.88,302.18,357.96,214.62,272.79,107.51,109.32,104.11,95.17,103.56,1590.92,1203.33,1349.88,1497.76,1319.28,1593.81,2148.09,2169.97
