Datetime,P0001,P0002,P0003,P0004,P0005,P0006,P0007,P0008,P0009,P0010,P0011,P0012,P0013,P0014,P0015,P0016,P0017,P0018,P0019,P0020,P0021,P0022,P0023,P0024,P0025,P0026,P0027,P0028,P0029,P0030,P0031,P0032,P0033,P0034,P0035,P0036,P0037,P0038,P0039,P0040,P0041,P0042,P0043,P0044,P0045,P0046,P0047,P0048,P0049,P0050,P0051,P0052,P0053,P0054,P0055,P0056,P0057,P0058,P0059,P0060,P0061,P0062,P0063,P0064,P0065,P0066,P0067,P0068,P0069,P0070,P0071,P0072,P0073,P0074,P0075,P0076,P0077,P0078,P0079,P0080,P0081,P0082,P0083,P0084,P0085,P0086,P0087,P0088,P0089,P0090,P0091,P0092,P0093,P0094,P0095,P0096,P0097,P0098,P0099,P0100
2025-06-10 00:03:31,81.58,75.22,74.71,83.68,9152.49,7747.59,9095.72,1047.32,1031.78,1063.41,1186.14,1174.16,1061.67,1166.59,1109.51,1059.49,1039.25,614.86,566.67,597.61,506.06,463.02,598.15,450.97,603.63,466.3,601.26,30.14,29.96,30.59,29.6,19.71,276.53,266.83,220.44,269.26,256.69,104.09,107.38,103.53,101.16,105.89,1255.75,1380.85,1427.18,1288.76,1119.82,2395.94,3423.11,3751.13,2289.8,3696.79,553.47,391.33,418.34,469.61,547.41,381.01,466.52,406.77,4425.72,3361.89,3144.14,2207.99,3502.61,60.27,52.99,60.98,59.23,50.39,231.49,247.23,236.42,278.26,271.71,1.13,4.06,2.04,2.87,2.03,0.31,0.54,0.67,1.58,4.8,73.73,19.3,95.46,82.19,29.29,30.5,86.91,74.19,25.54,82.26,5.06,6.97,19.25,20.86,26.14
2025-06-10 00:03:32,65.8,105.69,49.9,83.58,8183.11,9173.12,9148.4,1043.47,1161.92,1162.3,1201.17,1078.65,1147.36,1135.51,1213.14,1178.69,1175.58,525.97,552.65,614.35,583.18,500.15,483.32,546.9,566.7,610.04,582.93,18.93,20.86,23.58,25.6,24.21,243.92,235.34,306.89,196.6,350.48,98.01,104.12,99.19,107.22,108.13,1440.54,1170.73,1129.66,1382.42,1441.2,1246.4,4125.06,1362.56,4122.09,1264.98,543.44,506.47,457.12,448.66,485.26,555.04,408.95,416.3,3812.24,1782.33,4875.84,4717.86,1617.48,75.45,69.88,74.81,56.81,79.56,227.98,247.39,282.11,274.28,244.33,0.49,3.73,3.44,0.89,0.18,4.59,0.95,0.69,3.79,2.58,29.96,20.06,64.27,39.23,27.98,34.3,54.63,47.09,14.01,84.98,20.5,9.76,27.96,14.34,25.86
2025-06-10 00:03:33,43.12,91.69,43.11,59.25,9271.34,8771.04,8913.62,1203.16,1143.42,1115.71,1159.65,1135.97,1077.28,1059.75,1141.76,1102.55,1085.35,595.93,521.12,463.44,496.3,574.72,554.15,490.31,450.44,508.2,518.18,21.36,39.22,19.1,28.08,19.99,326.07,209.14,317.61,297.38,228.35,98.48,95.17,101.48,103.87,98.65,1103.91,1159.41,1488.45,1334.81,1101.21,2307.04,3956.9,3823.54,2205.02,1906.58,492.86,419.87,517.38,425.74,515.65,429.55,566.18,495.07,1804.85,2215.9,4410.1,3263.15,3757.09,75.1,74.77,76.19,58.39,62.42,230.18,290.32,248.98,202.17,261.67,0.53,0.45,3.54,0.13,3.32,2.15,0.9,3.91,1.67,4.22,39.85,38.7,84.47,38.38,68.38,33.94,15.09,87.71,91.45,88.54,23.9,12.07,15.32,23.41,10.68
2025-06-10 00:03:34,106.47,57.77,65.85,54.57,7521.39,7507.27,9179.49,1044.43,1103.19,1036.06,1130.68,1126.88,1218.52,1213.25,1185.51,1045.59,1061.34,553.37,516.73,460.15,581.9,545.16,485.38,513.64,460.36,607.85,537.01,36.84,30.67,18.0,28.24,29.31,212.35,195.77,356.13,213.36,287.33,109.64,101.76,102.02,101.07,97.87,1481.37,1325.39,1361.28,1353.44,1197.66,2963.18,751.59,2529.4,2421.72,1396.45,490.85,450.53,515.21,501.76,384.34,543.39,424.91,544.4,4006.78,3540.43,4202.72,4027.07,4208.62,67.23,76.35,79.89,48.92,67.23,286.75,250.79,229.08,281.04,213.47,0.22,3.85,1.49,3.91,1.71,0.78,3.41,0.39,4.93,2.26,34.17,75.41,51.02,18.12,59.51,35.82,49.62,59.78,80.53,94.5,7.71,16.66,11.94,13.7,15.4
2025-06-10 00:03:35,43.23,90.91,52.82,89.33,7675.07,9619.21,9573.69,1092.51,1093.43,1104.54,1116.24,1048.29,1149.13,1188.07,1098.65,1212.23,1061.85,618.98,460.45,500.19,492.53,542.25,590.42,526.1,589.25,457.5,541.49,39.29,38.81,18.31,28.47,15.52,360.1,206.46,204.85,293.74,243.87,109.85,98.25,105.39,95.91,106.34,1445.24,1193.87,1431.12,1284.48,1521.11,1902.12,2488.28,1671.68,1696.93,2146.25,530.3,533.34,549.73,434.83,561.45,444.27,544.05,462.61,3968.4,5467.09,1696.75,5351.31,2453.95,55.05,75.37,45.96,65.77,71.5,241.95,223.92,264.72,261.86,229.58,4.4,3.35,2.04,4.0,4.89,1.16,0.18,2.57,1.64,2.46,75.99,74.65,98.09,57.84,17.66,29.89,77.63,40.1,44.78,21.7,15.35,16.07,27.57,16.18,8.21
2025-06-10 00:03:36,50.66,97.48,83.33,70.21,9585.51,8914.11,8849.54,1072.95,1181.39,1059.22,1129.42,1149.77,1202.69,1056.54,1132.28,1152.22,1117.6,545.68,618.97,530.72,468.43,522.21,599.37,598.07,464.21,558.2,571.41,16.59,28.7,34.39,21.83,36.03,186.61,289.68,346.28,289.17,220.52,105.72,96.07,106.46,101.45,101.32,1439.63,1281.81,1378.08,1508.72,1180.08,2278.17,1240.03,913.97,3896.7,3176.66,434.22,457.43,398.25,516.29,560.82,422.74,449.04,409.41,5169.1,5240.41,3735.49,5464.27,4905.99,63.75,48.35,56.16,47.96,71.55,274.78,254.6,251.99,298.93,278.47,3.92,4.75,4.45,3.18,2.74,1.61,1.06,0.88,0.91,4.82,50.0,24.74,91.07,27.21,62.08,17.91,94.74,57.8,76.11,51.97,26.55,29.41,23.94,13.25,19.97
2025-06-10 00:03:37,80.37,84.29,81.48,62.91,8880.97,7713.2,8390.45,1043.36,1076.0,1157.97,1109.17,1218.33,1094.43,1097.84,1132.87,1204.16,1043.54,601.6,585.23,532.07,528.6,492.0,491.55,531.31,574.21,553.95,452.49,24.69,36.1,36.0,23.02,20.52,266.13,321.23,263.62,303.13,206.66,102.11,108.53,104.62,98.0,105.08,1507.3,1458.29,1566.45,1384.28,1199.23,4118.54,1382.97,3760.73,3589.23,1903.19,509.34,397.4,555.04,438.54,569.54,426.05,395.71,414.07,1648.85,1725.07,4938.28,2934.06,2138.16,59.29,74.87,60.26,51.38,52.64,289.15,265.0,269.99,211.57,202.15,0.45,2.35,4.54,2.06,3.63,0.48,0.38,0.28,3.58,2.73,55.68,49.56,90.3,15.0,70.91,20.05,65.0,24.22,33.77,59.58,19.53,12.46,18.84,23.35,22.63
2025-06-10 00:03:38,49.91,57.81,65.03,97.44,8217.39,8282.75,7855.17,1186.11,1069.15,1182.03,1133.73,1080.11,1082.32,1199.56,1144.42,1072.44,1160.49,599.53,594.87,486.58,615.99,574.79,591.64,607.75,451.13,527.03,453.13,21.7,31.29,28.87,33.97,20.54,292.54,326.06,215.74,302.33,220.39,105.29,103.24,107.8,104.07,100.27,1220.71,1189.09,1148.14,1212.86,1139.76,3588.74,4455.25,2863.8,1548.46,3321.32,384.08,473.31,426.34,396.08,525.23,389.5,523.77,464.36,1530.21,4144.68,5002.42,5104.56,1899.04,76.06,77.16,52.59,68.96,70.78,297.76,247.7,208.18,295.78,269.61,4.72,2.68,4.45,3.21,1.52,1.15,2.12,4.91,4.24,3.23,40.48,61.07,33.48,69.73,78.11,87.11,95.98,73.59,57.92,58.89,7.89,6.05,6.64,7.04,16.58
2025-06-10 00:03:39,59.73,58.35,101.59,81.16,7807.01,8880.45,8826.31,1037.57,1039.69,1092.56,1142.59,1200.61,1052.09,1132.79,1103.22,1036.11,1141.16,468.98,602.68,597.24,610.49,490.77,497.78,601.34,589.06,517.7,564.6,27.08,31.33,31.1,29.69,38.22,366.68,307.97,261.87,295.43,333.26,104.75,108.4,97.66,103.33,95.64,1285.35,1280.69,1462.36,1496.07,1429.6,3591.49,3355.68,979.34,1948.05,3964.04,507.43,507.26,554.11,387.69,493.97,541.54,421.52,528.34,5199.22,5213.76,3521.02,4784.68,4281.22,71.99,60.22,55.47,72.89,57.25,213.09,251.48,236.76,211.69,290.83,1.02,2.54,3.98,4.7,4.86,1.22,0.47,1.5,0.47,0.28,15.24,32.09,43.38,56.66,15.06,15.43,25.62,28.86,36.31,19.45,20.63,6.24,8.09,10.88,18.83
2025-06-10 00:03:40,50.59,98.46,106.7,100.64,8070.27,9435.77,9505.53,1104.52,1050.86,1104.68,1199.14,1046.81,1202.67,1030.87,1144.38,1098.37,1039.98,591.56,486.21,471.69,513.73,463.14,486.76,466.66,524.67,522.65,489.18,36.94,38.99,17.42,21.45,39.01,226.71,214.06,344.04,345.8,359.09,106.77,103.05,97.94,105.55,99.79,1495.6,1403.25,1249.63,1209.25,1481.26,4397.98,741.83,1352.18,4100.65,1485.39,382.59,498.7,527.41,422.42,522.93,452.33,540.64,480.75,4242.25,5040.69,4693.93,4417.71,5381.0,71.05,72.58,73.91,74.53,52.72,258.7,243.94,294.12,279.77,289.79,4.45,1.71,2.44,1.8,0.25,4.33,3.86,3.24,2.38,4.97,49.02,30.75,49.9,83.61,55.51,99.69,30.68,37.72,88.95,43.89,29.54,26.8,26.81,7.85,20.63
2025-06-10 00:03:41,42.48,54.24,52.37,43.09,8019.2,7687.16,9147.96,1176.53,1099.59,1053.35,1047.91,1070.29,1186.49,1041.41,1053.05,1050.34,1033.99,530.31,497.42,490.35,487.47,609.76,539.22,599.24,465.82,454.76,542.33,35.48,24.32,30.61,29.67,20.99,328.59,214.43,376.84,256.77,237.89,103.67,103.16,104.64,104.25,106.72,1376.09,1341.11,1365.79,1452.16,1252.7,993.17,1849.09,3211.45,3229.2,3662.46,419.66,401.52,403.16,412.25,548.93,562.28,541.86,408.06,4488.72,5070.87,3454.52,1533.22,1511.29,69.9,75.05,48.06,55.24,55.53,247.08,263.78,292.98,202.42,263.25,3.66,1.26,0.97,0.92,3.86,2.17,4.81,3.9,1.8,3.38,52.32,59.39,10.46,21.17,96.56,42.54,34.25,84.27,85.14,99.53,25.18,23.05,29.6,14.63,20.1
2025-06-10 00:03:42,54.56,71.19,76.86,91.97,7867.08,9656.29,9524.95,1163.16,1130.24,1210.04,1184.75,1067.71,1155.19,1144.69,1035.46,1051.37,1146.33,521.93,525.16,577.43,600.05,492.97,592.43,544.74,573.22,587.59,548.5,22.15,27.81,19.73,39.14,36.93,282.35,304.69,291.96,201.59,309.71,99.95,102.26,99.19,99.74,100.98,1488.4,1144.0,1392.22,1143.41,1251.98,1243.28,2577.35,3692.62,1873.38,3771.84,480.27,488.41,564.05,453.05,525.7,434.64,393.17,520.72,4081.79,2130.88,5290.8,2608.24,3227.89,47.2,69.06,77.7,46.81,52.82,287.9,257.46,255.07,217.45,264.87,4.12,2.62,2.24,3.32,0.68,4.28,1.36,1.09,4.76,3.97,90.72,70.35,78.36,22.42,90.37,21.78,99.08,79.37,22.52,84.7,6.94,20.84,7.78,29.55,8.48
2025-06-10 00:03:43,81.95,58.81,91.38,101.29,9172.45,9472.11,9266.65,1118.03,1044.36,1057.54,1189.13,1084.99,1049.94,1167.96,1121.55,1080.13,1036.31,515.14,550.93,577.11,600.31,520.2,525.42,503.58,535.05,593.74,576.59,28.72,17.47,32.18,21.07,26.9,326.65,212.08,294.44,354.94,316.32,101.61,101.41,103.26,107.27,102.18,1264.16,1252.55,1292.7,1538.96,1226.83,3984.05,1035.04,585.46,3522.14,2534.26,559.09,518.07,486.92,533.3,492.61,529.94,452.57,504.49,3097.64,4442.19,1637.38,1977.22,1557.28,60.09,68.04,68.97,70.58,71.76,245.93,214.39,287.62,238.89,249.26,0.88,2.21,4.13,0.83,3.65,0.71,4.78,3.06,3.57,4.5,61.21,89.17,72.05,70.3,95.88,25.17,63.47,42.97,23.55,73.0,27.2,15.21,15.95,9.25,29.27
2025-06-10 00:03:44,49.88,49.76,63.17,47.84,8068.26,8297.06,9320.37,1085.83,1205.41,1146.4,1218.11,1194.55,1160.51,1082.79,1212.99,1066.12,1214.84,579.29,573.7,478.6,493.46,570.48,501.41,547.01,508.5,550.58,511.28,30.63,35.86,38.58,25.0,38.94,306.31,318.13,199.6,207.86,294.49,98.77,95.99,101.22,98.11,95.41,1598.45,1282.46,1594.35,1204.05,1440.31,2654.59,799.63,4042.38,1786.35,2593.98,443.95,386.96,520.92,530.92,446.93,538.6,503.03,424.55,2645.23,2360.75,2715.72,1681.62,1819.09,68.99,55.34,69.91,79.84,52.92,200.94,277.74,212.47,250.93,255.33,1.53,4.25,2.69,1.26,4.82,2.34,0.79,2.64,0.71,1.58,82.72,30.44,40.94,25.23,46.69,89.4,34.55,50.8,18.99,11.72,6.33,19.74,13.19,25.07,6.15
2025-06-10 00:03:45,101.63,61.88,45.62,42.72,7891.44,9294.69,9101.64,1103.08,1122.5,1101.73,1101.94,1064.92,1157.5,1193.51,1127.16,1081.06,1045.1,453.33,604.41,522.15,578.88,494.9,520.6,587.33,460.11,542.19,545.9,19.38,29.45,20.45,26.11,21.12,264.32,310.78,300.47,187.23,352.01,102.81,95.53,109.08,105.73,108.68,1397.75,1495.77,1156.05,1314.87,1595.25,1318.16,3986.77,1661.23,2066.03,1063.06,541.98,536.2,531.35,452.13,515.03,436.7,416.5,518.6,1830.75,4033.26,4896.09,4216.19,3345.06,47.05,77.09,56.27,52.03,49.46,203.55,257.12,245.69,231.5,231.56,1.36,1.83,2.84,2.55,3.05,3.97,3.2,0.27,1.75,1.44,84.89,44.63,52.07,75.26,18.09,47.62,19.0,11.33,11.38,77.65,16.77,17.68,29.69,23.37,29.03
2025-06-10 00:03:46,94.58,91.45,58.46,68.64,8393.04,8797.05,8062.04,1167.72,1184.33,1048.42,1209.39,1205.66,1098.25,1141.91,1055.48,1141.93,1034.95,569.49,498.82,520.92,522.28,568.31,490.82,451.59,576.6,480.26,507.14,21.75,35.67,24.12,25.24,15.43,239.1,359.46,344.69,257.41,371.65,96.16,103.02,105.67,102.68,98.72,1490.62,1387.01,1472.88,1274.01,1166.9,2876.52,2879.36,804.72,2797.85,1360.87,421.42,516.67,421.57,553.39,422.92,382.23,450.15,455.58,3338.54,3394.13,2862.93,3284.98,1991.51,63.11,63.78,56.1,54.56,53.82,287.48,298.19,227.23,223.31,271.95,0.71,1.21,2.02,2.89,2.17,3.58,1.15,1.33,3.5,3.65,74.34,60.64,50.21,86.71,52.76,10.66,41.14,68.56,49.45,35.68,17.74,12.77,15.59,5.07,26.36
2025-06-10 00:03:47,46.11,79.14,53.09,80.93,9418.93,9389.77,8154.59,1195.0,1112.44,1064.04,1102.16,1105.84,1168.67,1136.01,1215.91,1180.65,1098.48,479.59,501.62,483.07,580.98,494.67,488.27,515.97,602.75,480.63,529.92,36.98,34.43,16.26,28.31,18.03,185.87,199.2,267.37,243.55,296.41,108.52,100.63,102.01,108.89,106.21,1433.07,1267.02,1223.3,1245.77,1181.92,2517.0,3325.58,3805.4,893.26,1771.79,553.66,382.9,565.57,540.41,556.8,387.26,557.94,455.75,2981.61,3614.06,3786.0,3625.54,4589.45,57.35,58.33,54.02,69.65,49.07,210.61,256.91,264.31,224.17,279.22,3.85,3.68,0.31,0.51,4.12,1.26,2.58,3.83,3.92,2.19,37.64,35.69,92.12,81.16,73.25,48.58,48.46,82.17,72.16,44.8,13.41,24.74,24.97,29.59,7.12
2025-06-10 00:03:48,52.8,86.53,90.01,55.53,8031.91,8646.91,9183.04,1093.94,1109.31,1175.92,1112.38,1134.98,1146.1,1215.49,1198.86,1168.65,1199.51,588.49,579.01,462.34,567.11,531.69,538.51,493.19,489.05,491.07,547.58,18.25,33.11,20.25,37.39,32.83,338.07,344.02,345.73,321.28,196.42,95.84,102.64,95.69,97.99,104.15,1257.42,1151.78,1459.67,1449.33,1389.77,1333.11,2509.81,1508.77,2627.94,744.27,420.49,552.56,413.54,517.88,435.78,403.76,492.17,457.35,3475.37,1550.29,3432.6,2100.09,4179.89,71.99,55.42,51.27,53.98,64.52,278.2,208.29,292.95,262.04,251.97,1.87,1.27,2.36,1.85,3.52,0.46,1.95,0.4,3.87,1.23,92.66,57.63,19.95,57.92,85.51,60.77,45.08,55.62,62.77,26.68,26.0,27.97,19.66,8.59,11.83
2025-06-10 00:03:49,96.76,103.06,97.76,99.31,8156.35,8395.11,7909.25,1195.12,1089.6,1055.49,1043.18,1170.58,1193.77,1179.67,1215.01,1055.74,1196.47,597.22,559.02,508.14,518.56,476.24,530.0,543.89,511.85,490.97,503.58,25.8,25.51,33.35,22.49,23.9,209.43,270.16,241.42,309.02,370.9,101.84,99.29,105.27,98.26,104.33,1249.42,1528.61,1527.61,1381.4,1552.27,2237.07,4237.36,1714.68,1030.36,1769.72,442.55,415.98,413.37,560.87,499.31,463.97,482.04,557.61,3327.81,5465.26,4660.81,3388.62,3624.15,52.93,55.66,58.67,79.73,71.93,236.07,279.19,275.27,230.22,203.88,4.85,1.57,3.02,1.88,3.0,4.14,2.27,3.04,0.51,3.11,34.45,73.36,35.8,95.86,29.55,91.04,61.91,46.99,80.43,20.55,8.05,11.37,26.68,10.72,5.29
2025-06-10 00:03:50,68.96,97.39,70.46,73.6,7888.11,9463.46,7844.59,1070.8,1181.52,1158.73,1078.81,1087.07,1215.9,1207.32,1162.87,1059.5,1061.19,542.5,568.88,616.16,523.21,588.24,549.44,469.5,571.46,558.43,563.22,31.22,38.14,17.41,33.08,39.28,317.55,240.69,364.94,266.53,216.36,95.01,99.65,105.0,95.81,97.77,1295.83,1291.5,1311.29,1449.71,1234.26,2465.06,2552.52,4202.35,4359.24,2565.95,503.63,537.43,554.64,527.85,510.38,386.72,473.34,485.36,4372.34,2766.42,3204.92,2121.01,2872.55,78.38,48.13,55.51,70.39,64.32,248.11,230.14,204.92,276.26,206.58,2.58,0.35,2.57,0.33,0.42,0.15,4.81,2.65,2.42,0.59,18.69,97.07,53.64,70.8,94.88,26.75,11.2,73.09,29.21,94.53,16.17,10.01,25.35,9.82,26.13
2025-06-10 00:03:51,85.8,108.23,59.32,98.17,9522.66,8746.37,8219.7,1204.73,1048.0,1100.23,1203.24,1141.9,1103.07,1099.29,1090.91,1045.02,1125.41,602.9,591.73,505.57,527.43,508.11,469.14,538.11,460.68,518.5,601.13,28.14,26.41,15.98,31.95,16.33,252.99,294.87,285.66,236.22,225.65,107.1,101.93,105.02,98.72,108.39,1586.67,1274.71,1483.39,1418.54,1434.85,943.77,1696.49,1448.72,3855.47,3802.05,539.84,520.31,430.34,499.44,436.56,503.61,494.9,557.18,1667.35,2702.62,3446.03,1857.82,3509.67,74.15,73.38,62.62,56.85,56.18,275.18,289.14,257.96,231.97,205.94,1.78,0.55,4.96,3.06,3.0,0.77,0.25,4.52,3.09,4.3,63.41,17.27,14.39,16.05,49.51,64.54,85.83,16.7,64.07,98.21,7.62,10.53,7.57,5.09,19.56
2025-06-10 00:03:52,107.48,41.71,56.87,60.69,9239.93,9139.92,8920.26,1111.51,1146.15,1207.77,1130.12,1060.0,1144.46,1076.29,1077.21,1054.39,1089.32,612.32,573.93,590.54,592.09,474.22,497.51,596.77,456.48,611.41,554.24,22.15,19.39,30.74,27.18,23.1,220.4,309.88,251.29,209.86,250.89,98.68,102.09,103.35,100.53,106.48,1432.76,1337.7,1293.96,1121.31,1136.94,3962.37,1088.97,2432.27,1671.5,4130.58,429.2,529.96,490.69,505.43,488.06,469.47,563.52,428.46,3393.14,4072.33,4087.99,2809.64,4688.51,46.08,75.75,73.92,63.02,64.89,241.2,234.27,223.08,286.78,206.42,2.7,3.61,0.61,4.68,1.91,1.13,1.44,3.9,2.15,1.54,68.34,86.62,27.35,23.73,68.2,51.69,42.13,14.04,52.36,42.31,14.46,21.95,20.09,13.4,28.84
2025-06-10 00:03:53,60.12,91.14,103.83,88.15,9063.02,9735.17,8658.92,1182.94,1173.16,1093.83,1183.16,1200.87,1199.67,1112.92,1165.23,1050.16,1045.9,550.94,564.43,609.44,540.83,552.15,518.64,489.52,557.6,473.11,511.09,17.64,17.01,30.43,15.55,21.03,332.7,319.18,356.22,184.61,215.5,105.51,103.38,106.68,102.01,109.8,1265.16,1315.25,1535.96,1263.24,1296.04,1035.27,1160.4,3364.77,2849.25,854.9,536.92,382.12,446.34,528.76,454.47,509.72,551.29,431.75,1719.29,2744.08,2590.72,4373.36,3738.91,69.02,64.35,48.58,52.96,78.6,246.06,273.35,269.58,219.97,252.43,3.14,2.86,1.9,1.9,1.88,0.34,4.68,2.83,0.31,0.41,22.74,16.95,98.63,53.27,63.19,83.11,88.8,37.13,58.89,50.32,7.68,9.07,28.82,22.22,20.38
2025-06-10 00:03:54,81.27,40.86,80.99,64.99,8030.33,7870.76,9242.69,1181.4,1040.5,1165.21,1083.63,1114.48,1210.32,1087.09,1199.02,1135.23,1219.47,553.38,475.19,558.28,581.7,522.71,465.39,536.66,453.47,455.58,520.22,33.03,17.41,17.63,36.92,35.37,311.16,363.99,318.67,280.0,377.27,104.16,105.66,98.1,108.16,99.13,1322.89,1513.41,1411.56,1582.81,1168.92,3036.07,2425.6,555.47,3582.04,1409.36,404.54,492.25,450.79,387.39,391.29,500.04,501.99,455.66,2197.23,3384.35,4512.72,5463.16,4348.7,67.44,76.08,45.48,71.1,52.13,238.03,281.76,283.48,209.51,245.23,4.48,1.18,3.7,1.99,3.69,0.59,0.32,1.6,2.13,3.42,44.88,47.31,51.94,39.46,46.99,52.96,79.89,52.18,62.17,44.16,28.03,11.23,19.01,13.77,5.73
2025-06-10 00:03:55,64.33,72.15,82.22,55.14,9701.86,9763.54,9391.22,1170.98,1190.93,1210.91,1107.01,1143.16,1196.62,1105.76,1155.51,1139.96,1126.69,470.33,462.68,494.39,489.39,545.53,459.22,525.08,505.35,497.82,490.28,23.21,29.06,27.08,33.16,22.03,262.88,304.45,276.02,379.89,373.4,101.69,95.72,98.81,104.51,101.65,1485.87,1491.44,1303.8,1416.14,1170.48,2182.08,1839.0,2976.88,3708.9,2518.68,438.49,457.02,511.84,498.85,562.57,430.82,388.78,398.25,4352.62,2348.45,2703.91,4918.58,4218.54,66.27,58.97,63.04,49.29,78.27,257.99,285.02,232.56,292.03,275.4,0.58,0.48,3.85,0.52,4.03,4.77,3.75,4.91,2.22,4.84,79.18,13.6,73.23,82.75,94.39,85.35,98.26,59.38,10.55,20.71,21.94,10.95,6.87,12.47,21.33
2025-06-10 00:03:56,65.26,58.59,107.81,79.76,9333.73,8213.48,8461.2,1178.42,1065.94,1183.96,1083.28,1184.3,1060.52,1060.81,1113.26,1168.45,1035.15,572.34,457.94,547.27,523.13,536.67,489.09,584.37,480.38,619.56,591.33,38.96,24.13,32.63,17.42,39.98,201.96,368.63,279.1,311.62,340.36,95.25,106.21,97.92,97.75,103.62,1461.56,1258.02,1277.1,1177.75,1338.03,2724.03,3372.33,2384.93,529.11,3464.23,427.17,466.36,434.99,461.45,520.95,567.67,564.8,528.67,5275.24,2644.32,2957.1,3716.79,3541.27,62.67,48.29,57.97,49.14,49.39,277.29,210.6,207.78,246.04,276.33,0.8,1.27,2.68,2.93,1.78,4.72,4.57,4.0,0.24,0.18,62.57,65.17,48.94,63.53,50.37,99.91,18.06,93.9,89.75,76.05,17.43,17.21,28.45,25.9,23.93
2025-06-10 00:03:57,57.78,80.67,104.09,53.02,7820.11,7523.36,8844.96,1097.41,1071.65,1215.96,1209.14,1105.61,1118.14,1166.82,1177.05,1153.01,1054.85,488.03,615.55,485.47,485.47,452.62,548.28,482.99,560.22,587.74,491.67,28.78,22.47,33.24,22.84,37.24,255.32,300.05,326.86,190.27,376.08,100.2,106.7,97.28,102.99,96.91,1482.37,1402.57,1123.39,1292.54,1326.02,3250.54,1299.98,563.21,2507.43,1960.45,422.16,392.75,433.28,390.2,450.78,505.92,438.6,412.96,2868.4,4594.28,2794.75,2581.83,2039.68,48.1,64.07,79.84,52.73,66.57,278.02,253.15,220.08,212.32,275.18,0.88,3.2,2.23,0.54,1.71,1.44,0.56,4.29,3.86,1.33,88.28,81.01,15.65,25.99,72.48,51.99,44.95,86.8,28.4,25.11,10.79,13.92,6.63,16.63,20.14
2025-06-10 00:03:58,51.09,73.05,99.72,70.12,9758.34,9214.95,8744.77,1099.19,1193.68,1194.11,1063.83,1142.73,1146.09,1066.12,1052.96,1071.34,1112.81,480.68,451.28,564.81,468.29,483.46,611.73,544.22,524.39,460.87,557.3,29.64,22.34,37.61,22.06,29.26,230.99,291.87,262.5,180.92,215.94,106.36,109.22,102.35,106.95,95.15,1120.02,1161.96,1553.98,1332.75,1575.07,1291.44,2321.3,1278.15,2359.64,1273.87,425.57,515.08,460.52,441.11,428.82,437.88,523.17,467.5,4909.86,3967.5,1700.28,1668.05,2008.3,60.27,66.09,58.96,70.84,51.89,256.89,242.95,265.64,297.35,230.3,0.14,3.47,4.52,3.21,2.1,2.57,2.23,2.29,2.84,0.96,63.71,29.74,19.38,21.66,57.07,91.81,53.66,45.72,20.86,13.14,19.48,9.23,26.95,22.42,26.25
2025-06-10 00:03:59,48.88,62.92,87.45,42.72,8415.87,7628.92,9652.76,1174.63,1159.8,1198.32,1121.16,1049.01,1182.45,1186.88,1152.57,1138.72,1159.21,558.55,585.92,528.56,616.96,472.33,450.84,469.25,555.65,591.43,594.33,25.47,32.89,25.73,20.66,30.65,327.66,295.79,205.58,373.88,266.42,95.85,107.61,100.05,96.84,108.17,1251.85,1408.4,1354.14,1378.73,1402.29,1547.88,1165.96,3231.74,4202.26,527.27,517.89,477.56,550.92,464.83,478.17,458.79,399.33,531.73,5407.76,4254.5,4514.99,5253.78,2236.48,47.69,68.26,58.18,67.51,59.27,286.36,223.11,251.27,254.2,220.67,3.92,1.27,2.75,3.58,0.42,4.67,1.81,0.66,2.91,4.46,63.96,68.68,67.25,77.3,96.29,71.09,27.38,17.8,68.79,61.81,17.51,13.13,27.99,22.64,6.07
2025-06-10 00:04:00,104.2,84.36,45.46,64.32,8192.94,8360.02,8601.84,1050.33,1139.62,1088.56,1117.13,1126.33,1055.14,1146.04,1100.76,1096.2,1143.39,590.23,547.32,534.02,464.4,568.35,564.22,559.32,556.99,561.11,533.86,22.81,29.84,24.09,36.62,24.25,337.09,377.6,250.14,309.31,249.33,96.65,95.37,101.47,102.51,99.85,1158.34,1531.78,1249.43,1168.72,1433.29,4488.45,3264.62,3009.52,4382.51,3318.4,558.83,539.21,440.62,451.86,428.82,453.96,523.96,513.68,1927.48,2021.25,5364.3,1919.47,3005.28,73.19,60.35,78.65,55.85,46.76,271.52,256.05,288.24,263.32,291.16,1.11,3.96,3.66,0.33,1.0,2.13,4.89,4.25,4.71,1.01,63.05,53.03,89.58,22.41,98.61,39.39,15.59,89.91,38.07,49.83,9.76,28.93,6.77,6.51,7.39
