,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
2025/6/11 14:43,57.39,65.57,107.2,62.42,7904.35,9283.63,9613.91,1195.71,1190.29,1106.83,1138.88,1202.56,1072.01,1190.2,1136.76,1182.3,1138.37,592.6,567.58,574.91,552.01,496.5,583.75,555.24,596.82,467.42,469.83,36.62,39.93,24.91,17.16,35.84,203.32,348,353.31,358.82,332.31,98.48,108.99,102.77,97.23,102.27,1214.34,1380.41,1438.98,1420.3,1330.17,2223.32,1402.27,3155.97,2461.59,2231.34,392.02,470.26,497.41,480.85,490.78,426.21,510.69,522.86,1846.53,2026.94,3513.58,4942.69,5096.8,72.98,53.71,75.69,61.21,53.43,251.83,265.11,288.6,257.29,245.64,2.73,4.76,1.19,4.9,1.07,3.26,2.54,1.95,4.92,0.31,53.08,89.32,79.95,23.21,98.54,89.53,71.51,53.52,76.56,91.91,13.27,17.02,21.38,15.19,7.79
2025/6/11 14:44,84.66,90.35,62.54,53.41,8328.02,7879.36,9566.42,1157.43,1215.83,1037.36,1103.09,1037.43,1061.81,1176.67,1159.87,1121.87,1049.27,503.32,540.82,461.38,467.44,470.73,499.56,512.9,591.53,482.96,463.8,18.22,22.65,19.69,25.48,17.21,212.32,218.42,218.1,270.23,190.01,109.1,106.65,97.72,107.06,107.65,1433.72,1354.55,1404.81,1567.44,1399.94,2636.37,4034.8,3791.57,3688.94,1532.55,442.28,385.93,491.29,422.99,504.73,506.61,558.61,441.39,5477.57,3529.73,3477.07,3151.45,2424.92,61.06,79.96,51.54,75.53,62.04,237.95,202.02,283.03,248.01,239.36,4.63,2.71,0.72,0.47,1.03,2.63,4.52,2.92,0.16,0.86,92.3,98.89,57.66,83.89,63.79,88.36,51.17,52.7,37.1,48.03,5.15,25.56,29.15,19.56,25.88
2025/6/11 14:44,57.39,56.68,73.51,71.03,9793.6,8022.21,9738.59,1106.56,1083.04,1130.95,1196.78,1082.45,1039.16,1045.75,1085.67,1081.75,1040.44,462.59,495.42,561.75,507.3,526.34,557.4,608.37,578.14,495.94,527.88,25.63,25.44,36.4,28.93,29.55,238.28,318.19,375.59,337.99,319.5,100.7,98.25,105.89,102.56,105.2,1472.18,1500.34,1271.21,1577.42,1145.91,2888.64,3811.2,3583.76,3220.42,4078.31,411.64,472.93,450.39,520.96,557.82,559.57,480.37,555.98,3814.24,2065.89,3191.94,1824.51,4245.07,66.82,59.4,59.53,60.18,48.52,251.75,252.65,227.39,220.93,200.6,1.68,3.51,3.99,1.75,1.71,2.42,1.07,2.5,2.77,0.76,94.82,71.05,43.02,36.15,67.77,92.45,67.63,21.9,20.75,97.14,25.3,28.38,11.19,24.33,8.95
2025/6/11 14:44,108.93,77.11,107.67,40.74,8130.81,7516.15,9352.66,1127.33,1189.91,1129.97,1082.17,1159.56,1182.18,1070.65,1067.98,1034.47,1096.35,498.67,544.77,551.83,509.16,572.08,581.41,521.01,600.57,478.63,519.59,24.21,16.16,20.37,21.8,25.64,226.37,354.22,286.92,274.26,304.97,103.48,95.95,102.6,98.32,103.9,1215.78,1396.45,1405.05,1573.82,1114.55,3708.64,2327.42,2897.16,2184.48,2757.31,499.1,462.56,477.04,502.88,542.19,514.45,467,504.81,2169.65,3763.38,3566.96,4267.65,2265.79,57.31,48.04,72.35,62.39,55.11,258.38,211,244.99,298.3,246.86,4.16,2.73,0.16,2.22,3.01,0.44,2.24,0.66,1.39,3.97,33.85,67.33,58.51,65.53,29.24,11.85,94.11,74.03,19.57,50.3,6.25,28.78,12.07,16.34,23.32
2025/6/11 14:44,91.19,108.48,87.86,97.94,9302.33,9218.57,7742.63,1134.67,1037.22,1030.02,1167.02,1204.26,1120.26,1062.74,1050.86,1147.33,1086.65,582.79,464.96,525.48,578.66,528.82,495.55,540.93,585.43,569.33,511.94,18.58,23.97,26.34,24.55,35.95,189.85,304.62,276.92,201.86,258.22,95.4,95.84,96.36,99.04,99.01,1106.52,1335.87,1521.84,1438.32,1410.42,4328.49,3391.93,3877.8,2647.42,3712.08,408.18,380.89,491.23,449.68,409.28,462.28,418.51,424.27,3799.55,2104.62,4353.33,3330.59,5110.3,68.63,59.29,57.36,53.73,47.07,225.98,207.46,276.11,262.81,237.86,2.46,4,3.89,3.76,1.69,2.8,3.74,2.23,4.43,3.31,82.81,15.49,21.83,55.13,24.01,13.87,21.79,11.04,56.44,66.38,17.19,6.71,8,15.99,9.97
2025/6/11 14:44,53.71,73.02,52.7,108.93,9780.79,9361.06,9077.59,1136.78,1055.55,1176.97,1094.27,1032.28,1135.18,1067.26,1193.77,1171.89,1032.62,606.89,515.44,582.23,617.56,495.74,543.87,570.82,556.85,591.45,536.88,36.73,22.89,20.54,21.23,34.91,227.5,318.24,274.05,313.61,294.71,98.68,100.79,109.81,105.35,107.88,1318.37,1216.71,1596.89,1307.37,1302.15,1588.39,4401.86,1319.69,2481.71,4358.4,473.95,566.06,468.69,455.19,513.7,405.05,411.24,430.64,3488.69,3117.75,4596.76,4761.72,4935.69,49.29,45.61,73.08,58.05,74.53,288.36,202.55,275.88,266.35,207.69,4.46,1.31,0.62,4.99,2.99,4.83,1.88,0.69,4.99,0.63,44.25,38.52,24.84,25.24,87.66,76.83,67.98,88.15,68.48,59.24,12.26,25.03,6.75,9.19,7.32
2025/6/11 14:44,46.46,57.49,59.77,54.49,9342.6,9794.19,8639.26,1207.15,1132.13,1140.88,1198.12,1206.47,1175.66,1054.14,1127.76,1169.64,1164.65,531.58,451.12,589.6,520.71,617.9,607.12,599.36,470.72,533.98,479.72,33.08,36.93,31.16,19.55,36.01,255.92,183.98,246.7,276.69,184.52,104.77,102.75,96.47,98.09,102.08,1188,1436.83,1393.36,1397.25,1159.54,2964.84,3038.57,1408.91,1089.57,4321.95,431.13,392.49,543.77,460.94,482.26,442.93,399.44,500.06,1919.53,3660.14,2075.02,2945.22,4008.77,64.27,50.96,64.71,74.74,56.28,205.21,260.59,281.12,252.98,286.97,1.14,3.77,4.51,1.59,4.12,4.09,4.77,0.3,2.63,2.15,74.26,97.64,63.03,37.12,82.36,40.26,36.28,24.43,67.3,28.07,18.21,6.09,11.93,14.59,6.38
2025/6/11 14:44,95.59,109.02,108.63,96.07,9654.32,7751.55,8702.62,1107.9,1209.62,1098.32,1165.89,1110.34,1063.04,1144.02,1061.85,1119.54,1146.03,501.59,543.43,494.34,547.7,526.97,541.53,472.21,469.2,541.21,616.3,38.2,18.34,39.98,38.8,35.88,195.97,293.85,323.18,291.65,193.29,107.9,96.38,103.01,103.28,101.31,1261.11,1100.28,1403.82,1450.41,1297.71,663.51,1626.04,2572.36,1750.25,2227.82,478.22,431.22,402.4,421.29,518.11,439.36,526.98,461.47,5288,5185.69,2983.5,4368.34,5112.38,60.65,63.31,69.39,79.44,61.06,263.37,215.3,252.83,204.74,275.85,4.43,3.86,1.22,3.83,0.81,2.71,4.68,2.92,3.37,0.57,71.26,53.75,24.97,13.53,25.24,35.76,91.38,81.46,35.24,68.1,10.06,10.1,27.59,18.86,16.86
2025/6/11 14:44,79.18,43.54,66.81,90.79,8763.19,7759.06,9727.55,1190.41,1148.04,1056.88,1137.84,1219.46,1180.62,1117.99,1132.25,1219.2,1172.68,547.95,555.39,557.58,480.36,577.74,467.8,541.57,469.01,488.9,534.21,36.54,15.1,30.62,18.09,21.63,331.98,260.97,193.02,331.02,221.51,109.7,100.65,109.03,96.44,103.42,1441.2,1217.32,1521.63,1185.51,1121.18,1334.89,3148.3,3577.93,2595.04,1432.22,468.91,555.07,520.46,526.33,538.14,429.43,478.44,462.24,5244.08,5209.68,5152.09,5434.87,2677.92,53.24,75.14,67.87,52.06,71.36,277.7,261.72,218.73,295.16,262.37,2.56,4.63,4.82,3.55,1.98,1.78,3.69,3.38,2.48,2.32,95.87,45.69,56.43,73.77,37.69,81.99,54.66,93.06,79.53,11.85,18.04,29.01,27.71,16.66,22.89
2025/6/11 14:44,50.06,50.86,71.48,74.67,8226.72,8051.72,9770.23,1134.87,1136.26,1065.52,1159.18,1036.34,1178.57,1088.78,1111.14,1095.22,1167.93,464.15,467.86,535.76,461.91,592.73,572.05,603.25,560.86,494.26,522.05,23.04,33.18,15.54,19.48,27.78,250.89,284.88,368.07,335.7,360.02,98.32,104.63,104.5,101.03,100.87,1187.47,1110.32,1307.34,1256.33,1442.56,1855.31,4266.76,2083.18,2769.51,2726.98,473.34,512.45,521.52,559.53,414.03,418.93,417.49,428.61,1804.55,4031.99,1548.44,5435.69,1591.96,61.87,72.64,51.2,69.24,57.16,277.95,220.18,239.33,292.51,211.81,2.09,2.25,0.51,1.13,4.42,4.75,0.65,2.55,2.59,3.63,22.66,83.54,79.26,69.24,20.93,69.9,80.6,49.66,69.35,64.13,15.36,15.02,23.9,9.21,27.66
2025/6/11 14:44,63.71,66.41,66.01,100.44,7990.76,7682.29,8489.48,1154.47,1038.31,1043.89,1094.93,1162.95,1191.6,1041.5,1066.54,1115.63,1046.33,462.71,471.99,464.72,525.89,523.73,458.43,497.3,535.81,526.96,478.06,29.9,38.3,21.98,28.81,33.56,295.47,249.95,229.7,358.75,371.53,105.62,100.31,104.5,95.44,98.9,1242.49,1274.83,1504.93,1220.08,1499.22,876.08,1156.01,1540.61,3158.11,542.34,552.18,497.54,380.1,452.17,412.62,396.48,441.6,491.22,3023.45,2575.12,4739.53,3820.76,1624.01,49.71,77.31,67.1,68.94,62.51,253.77,295.51,284.4,252.55,238.88,4.46,1.91,2.11,3,1.49,4.65,2.04,2.74,3.19,1.73,90.54,13.23,39.86,70.01,47.14,20.41,93.44,11.32,88.62,93.78,11.22,27.49,10.94,9.73,11.79
2025/6/11 14:44,104.85,48.5,69.7,97.46,8733.77,9705.2,9362.6,1054.96,1131.5,1084.26,1201.2,1151.6,1134.65,1174.93,1058.42,1085.85,1207.1,616.17,546.66,462.61,576.5,601.23,550.28,529.62,544.31,545.13,478,32.91,30.31,35.16,31.47,29.36,366.73,245.41,278.78,266.27,327.39,105.03,98.91,99.32,95.71,101.45,1542.46,1300.15,1267.81,1121.09,1338.14,3858.47,3925.69,2462.69,2694.93,3519.05,503.2,554.9,399.22,555.51,403.03,399.07,397.01,520.79,4537.32,4196.45,5180.53,5063.86,4956.58,59.87,74.72,51.77,50.32,70.97,263.54,206.32,244.92,263.82,273.08,2.86,3.43,4.99,3.27,3.4,0.29,2.99,2.54,2.38,1.13,65.24,48.2,61.05,33.75,99.14,44.83,54.37,87.4,14.8,54.23,27.92,20.12,28.6,6.84,9.95
2025/6/11 14:44,77.97,58.48,80.8,57.05,7835.16,8732.44,8445.26,1216.76,1062.7,1129.04,1069.72,1112.32,1203.17,1142.83,1212.51,1070.71,1155.01,473.3,485.96,499.32,574.74,457.07,461.25,532.64,526.49,516.67,509.42,16.1,24.65,28,19.38,28.71,364.46,353.89,223.47,202.74,291.23,100.86,103.36,102.58,108.68,95.54,1434.96,1449.84,1116.14,1314.79,1219.47,3858.24,2510.38,2147.35,2590.81,4249.46,511.72,389.66,564.54,431.91,480.73,448.08,491.59,399.75,3482.17,4386.1,1793.03,3392.98,2233.38,49.95,77.44,58.34,74.58,48.94,246.61,219.62,227.27,285.96,221.17,4.52,2.44,1.92,4.34,1.25,3.97,0.78,0.14,0.6,2.05,30.09,30.44,10.87,27.25,96.22,12.97,64,71.67,45.24,87.24,25.7,27.56,6.78,25.88,22.49
2025/6/11 14:44,57.09,94.98,58.35,101.34,8150,8530.84,8552.24,1210.91,1136.07,1149.96,1100.99,1130.61,1134.86,1136.29,1100.26,1126.44,1070.45,516.22,564.27,526.21,605.87,606.17,494.62,498.35,495.27,574.43,469.47,30.49,20.31,35.31,33.94,33.82,236.75,360.16,203.63,213.94,218.87,96.45,105.53,102.78,106.42,103.36,1267.28,1549.6,1266.38,1263.38,1119.25,3890.46,1720.94,1005.33,3200,3241.73,512.13,503.03,545.53,524.13,547.44,383.29,438.03,507.12,1722.98,2203.66,3579.92,4311.67,1762,74.21,70.4,52.85,63.19,66.86,286.34,257.09,224.71,247.67,297.54,0.39,1.25,4.62,2.96,1.93,4.38,3.16,4.52,4.42,0.91,58.37,94.89,26.62,87,96.53,61.39,49.44,23.27,24.65,83.69,14.79,11.8,20.66,20.29,9.41
2025/6/11 14:44,64.13,51.31,109.25,99.23,9076.17,9563.54,9766.69,1115.84,1173.39,1040.15,1075.71,1179.34,1062.76,1206.01,1208.52,1117.05,1163.38,485.78,518.72,533.32,612.46,519.85,479.9,602,592.73,591.64,556.23,16.35,39.88,22.33,21.75,29,341.91,349.32,313.67,375.22,377.82,96.7,104.63,100.02,108.78,107.32,1467.08,1263.89,1108.73,1580.02,1105.79,4213.93,3770.11,3083.21,2397.52,4089.81,412.46,454.63,455.02,422.47,493.98,436.08,561.08,434.21,1895.02,4135.62,5085.62,3894.24,3901.1,64.46,56.87,68.28,67.29,72.42,238.84,258.22,283.36,209.96,214.2,3.81,2.64,3.71,1.28,3.35,1.23,0.86,1.72,2.11,3.11,24.27,15.7,95.05,96.38,60.34,37.4,96.62,43.22,97.05,88.3,29.64,6.37,12.23,25.22,8.13
2025/6/11 14:44,76.86,76.17,58.99,73.61,7668.34,9140.61,8468.69,1206.65,1064.6,1050.17,1068.24,1184.06,1133.47,1085.67,1039.24,1210.04,1045.55,490.09,530.35,549.9,464.55,551.61,619.25,495.88,533.17,593.21,508.72,22.68,38.45,36.35,20.25,15.32,190.31,305.61,254.71,212.17,339.63,101.91,104.23,105.76,95.37,99.78,1372.52,1157.53,1596.11,1584.05,1112.1,2229.22,3400.8,1808.03,2458.84,4264.77,387.08,501.88,456.2,548.49,385.02,455.06,408.11,387.59,2991.51,1827.28,4938.28,1585.74,2456.39,46.26,77.85,48.61,72.67,70.83,289.69,238.35,238.76,224.99,296.41,0.77,4.04,4.83,4.85,3.87,0.88,0.12,3.32,1.72,4.59,62.47,38.26,12.06,68.24,47.67,16.55,42,83.14,45.81,25.9,13.91,23.9,26.34,10.37,11.12
2025/6/11 14:44,86.72,55.56,53.66,43.97,9161.83,9601.38,8138.44,1206.14,1167.54,1093.52,1094.89,1200.71,1132.95,1189.87,1040.67,1043.03,1111.71,530.1,537.34,463.61,510.71,477.37,495.15,526.16,462.77,586.9,488.87,31.84,27.06,15.58,31.05,23.59,328.04,286.48,284.09,309.85,334.66,102.73,100.55,95.99,98.33,108.13,1545.85,1554.8,1220.2,1547.26,1255.76,2569.08,2803.09,2735.58,2754.02,1757.58,556.9,405.98,553.62,538.23,499.43,541.72,524.33,437.17,4804.16,2824.93,5320.6,5116.19,2779.85,54.1,71.9,75.22,62.82,48.38,254.67,281.66,265.4,239.55,289.07,4.25,3.27,2.41,3.16,2.49,4.71,2.53,2.28,0.34,3.11,86.83,56.61,42.27,65.85,59.16,78.67,57.38,68.23,29.21,99.69,8.43,14.21,9.43,18.22,7.16
2025/6/11 14:44,67.33,98.14,51.15,70.79,8118.94,7709.16,8348.66,1201.35,1189.51,1060.16,1199.82,1038.31,1083.06,1176.84,1071.45,1095.09,1213.27,472.16,604.81,493.66,555.32,568.11,605.38,593.59,547.42,619.65,546,20,37.83,30.18,26.62,24.97,284,261.86,343.87,374.56,194.23,109.07,106.01,105.82,103.58,106.6,1574.78,1380.7,1191.41,1572.68,1558.35,3417.33,4446.01,2795.66,1500.8,4291.56,541.02,418.08,485.9,526.88,486.21,395.87,454.84,438.2,3323.9,3561.8,4455.94,4665.42,1599.49,78.98,64.75,74.46,57.37,76.9,223.81,292.65,258.51,230.03,270.54,4.5,3.62,4.68,2.92,3.56,2.18,2.1,3.18,2.05,2.01,52.7,91.84,27.46,25.02,85.94,66.27,16.63,32.05,68.97,37.03,16.28,11.8,10.86,23,24.52
2025/6/11 14:44,85.49,46.81,67.54,86.17,9634.42,7834.07,8505.95,1099.74,1176.8,1070.31,1101.71,1215.83,1192.04,1089.32,1175.01,1120.13,1074.93,455.77,523.35,500.05,508.14,521.37,525.38,455.1,510.29,590.09,520.83,25.82,32.74,15.91,15.7,31.06,278,206.33,334.84,358.61,327.21,95.14,106.04,101.7,98.28,107.37,1271.74,1586.63,1510.75,1544.63,1291.51,4393.92,3331.11,1770.78,3901.65,3312.64,563.37,534.57,564.7,469.34,434.43,524.93,512.45,561.88,4630.78,4536.49,3607.41,2392.21,4701.69,58.3,75.12,75.29,68.39,58.98,246.74,297.61,231.7,247.05,261.78,1.99,1.34,2.59,2.61,0.48,2.14,2.26,3.34,3.49,1.09,71.41,12.42,89.38,11.17,77.7,52.46,69.53,50.05,29.15,33.49,14.49,7.39,23.67,21.95,26.17
2025/6/11 14:44,85.37,75.62,52.81,59.83,9396.59,8332.84,9065.81,1063.12,1121.9,1131.53,1061.66,1031.54,1051.2,1156.08,1038.38,1177.31,1146.17,588.83,565.85,469.85,545,587.76,518.81,528.83,616.21,540.81,521.98,33.42,35.77,38.99,17.41,28,270.4,355.05,216.06,224.9,244.45,108.24,104.61,98.22,100.52,101.91,1462.72,1487.93,1464.98,1175.35,1580.13,1153.58,1777.95,4234.1,2634.25,3923.03,409.35,510.12,387.09,453.07,442.85,449.45,399.81,513.91,1737.05,5240.94,3887.45,1863.12,5296.48,55.45,48.78,45.66,62.46,49.19,219.16,229.12,219.27,239.76,279.01,1.72,4.62,1.14,3.06,2.54,1.7,1.43,2.28,3.53,0.36,43.01,92.6,74.28,90.24,59.43,67.03,85.36,63.75,22.51,40.47,12.53,5.5,5.2,10.88,28.19
2025/6/11 14:44,76.3,71.26,100.12,93.36,9405.35,7528.84,7518.14,1107.24,1129.47,1045.88,1121.7,1192.21,1161.71,1200.98,1079.23,1195.65,1052.88,599.83,618.74,559.49,579,518.29,576,560.99,565.73,552.86,609.21,21.79,25.14,30.75,26.11,38.81,331.31,216.94,372.11,311.46,185.42,97.89,104.17,107.38,99.1,106.88,1440.61,1384.04,1115.79,1515.43,1448.38,1828.83,4236.21,2829.02,657.42,3055.15,562.65,398.95,488,423.42,463.68,391.34,543.99,508.11,4193.4,5450.95,5034.87,2818.69,3717.26,74.75,57.72,76.41,70.76,71.97,203.65,232.1,250.58,256.34,235.91,3.73,4.56,1.02,0.19,2.63,0.4,0.56,1.99,2.2,1.67,94.14,98.06,55.14,75.57,72.95,65.86,88.64,38.41,16.66,46.12,21.7,18.74,19.72,10.73,15.86
2025/6/11 14:44,59.1,40.59,73.62,103.48,7906.33,8465.25,9455.53,1142.36,1091.07,1104.58,1092.37,1144.33,1071.36,1212.88,1036.52,1072.42,1033.55,483.69,572.78,535,596.18,450.77,611.96,546.56,522.83,553.3,491.39,30.94,19.87,31.94,30.81,26.86,191.98,198.18,221.97,241.01,256.44,109.33,101.08,97.14,106.06,97.29,1390.9,1560.23,1332.87,1443.52,1113.65,4255.86,1736.14,1955.44,1326.13,609.72,478.42,483.32,511.29,508.82,565.21,432.27,518.8,456.72,2018.57,3152.94,1872.47,4967.13,3655.75,46.41,75.26,75.2,54.16,58.57,215.59,223,249.81,245.22,256.82,3.76,1.19,0.53,3.23,0.3,4.88,4.98,4.55,3.64,4.22,20.36,47.56,19.83,51.78,98.31,51.35,91.1,22.56,19.48,25.48,26.66,14.07,8.23,19.7,9.17
2025/6/11 14:44,81.31,67.24,62.87,49.27,7660.6,9510.68,8238.81,1080.82,1124.75,1161.24,1151.75,1198.24,1126.59,1083.38,1157.77,1197.07,1101.52,496.17,487.54,491.13,497.48,577.63,516.45,551.17,585.86,615.32,559.71,28.63,30.35,17.1,21.32,37.71,374.93,237.41,195.12,336.73,209.33,95.59,106.17,109.65,106.33,105.05,1547.24,1576.13,1291.16,1384.03,1437.52,2429.54,3598.91,4272.88,3904.45,2435.12,499.27,527.97,383,487.22,417.96,482.44,497.46,555.95,2723.3,5142.27,4265.55,2632.66,2995,56.92,75.33,73.83,45.51,77.61,204.52,258.21,224.57,250.24,276.78,4.44,1.61,1.22,0.39,1.51,2.05,2.84,0.95,3.34,1.12,85.1,67.56,21.46,87.16,66.33,45.6,33.41,44.91,98.95,32.07,13.21,27.88,28.87,10.24,21.95
2025/6/11 14:44,105.24,75.46,49.43,44.36,8197.28,7813.57,9275.06,1130.85,1196.09,1052.03,1144.28,1208.86,1158.76,1130.23,1207.65,1209.09,1186.92,528.22,595.52,476.23,524.26,600.06,514.67,507.56,473.95,529.99,555.61,15.82,15.54,21.93,21.76,36.41,300.79,353.13,209.3,221.55,260.73,106.5,103.65,103.75,95.56,95.82,1519.33,1500.57,1487.97,1118.22,1487.77,2825.29,1849.41,2436.63,2599.09,1278.28,541.92,550.39,475.71,492.05,407.13,421.2,486.36,529.52,3200.18,2532.1,2482.64,3416.03,3332.01,71.49,57.13,49.02,70.31,59.19,236.32,214.7,298,209.12,233.6,1.16,3.73,2.77,4.79,0.89,3.13,3.04,1.48,4.97,1.72,62.14,34.07,45.4,16.6,20.25,72.21,43.81,20.77,22.74,63.47,17.93,25.1,24.33,19.87,12.7
2025/6/11 14:44,106.44,78.15,52.89,73.9,9252.11,8096.43,9220.88,1216.06,1109.6,1088.44,1067.36,1189.63,1137.38,1195.63,1190.82,1149.81,1083.03,566.23,490.8,586.73,504.99,478.03,602.95,555.95,577.45,467.45,515.28,31.9,26.22,32.12,32.52,25,185.66,307.37,225.2,208.3,330.58,104.16,101.23,102.41,99.02,99.08,1478.06,1328.71,1154.75,1209.19,1176.07,981.09,2874.64,3051.64,3431.86,1875.1,412.73,398.94,499.6,458.62,530.6,403.49,450.25,483.81,5055.47,3876.69,4565.86,3798.77,2509.51,64.27,74.34,63.11,66.17,51.59,276.16,234.23,207.24,245.06,257.79,4.67,2.66,1.68,0.75,3.63,3.26,0.7,4.78,0.47,1.05,29.01,84.08,89.08,42.08,81.73,26.77,59.77,38.12,87.32,72.37,20.62,14.13,17.6,13.31,25.66
2025/6/11 14:44,79.97,105.77,94.03,93.4,9018.21,8029.1,7550.28,1093.36,1075.58,1127.3,1035.15,1045.83,1168.72,1177.92,1082.63,1164.04,1189.12,586.44,557.51,616.49,471.13,597.14,470.63,471.76,546.01,589.34,594.98,20.74,27.83,19.4,28.5,23.58,267.83,284.79,299.22,190.28,371.16,95.87,103.09,99.71,102,97.89,1211.47,1415.52,1469.37,1578.87,1393.37,713.16,2246.86,4432.12,540.37,3953.31,452.33,484.78,429.4,547.17,531.25,463.57,398.03,558.31,2961.86,3253.49,2736.57,3158.4,3468.08,59.19,54.96,65.24,69.76,67.56,231.82,233.07,280.38,244.34,214.97,3.8,0.55,3.47,1.87,1.16,4.47,0.68,1.51,2.58,1.43,76.42,49.36,60,91.54,41.26,35.68,43.25,35.55,95.76,51.78,11.95,17.93,9.09,7.05,15.99
2025/6/11 14:44,76.07,50.29,55.06,105.7,7520.04,8442.4,7930.1,1033.19,1117.21,1158.17,1076.33,1098.58,1122.86,1155.21,1173.94,1078.53,1200.93,489.45,567.71,502.97,481.14,475.64,456.3,475.93,604.71,542.71,591.89,36.61,31.92,24.68,37.82,35.81,198.94,266.38,196.62,370.83,366.67,96.44,99.02,99.33,98.3,108.84,1349.35,1469.88,1596.09,1132.11,1108.83,3411.6,2712.84,3520.32,2236.83,2338.16,500.53,409.2,502.7,569.85,568.47,519.66,437.63,437.76,3849.26,4159.39,5371.05,4194.18,4275.45,77.62,76.86,52.84,57.17,62.15,265.64,236.65,290.91,249.18,271.44,4.65,3.72,0.94,3.81,0.59,4.94,3.09,1.92,1.31,0.11,24.32,96.8,72.45,36.94,39.55,18.94,41.58,38.04,37.92,71.97,17.51,8,20.61,27.35,5.73
2025/6/11 14:44,52.47,105.68,58.94,93.38,8946.8,9228.39,8397.54,1216.79,1052.26,1048.31,1212.88,1099.39,1216.62,1137.31,1162.27,1204.71,1061.58,561.68,586.41,614.11,528.68,595.68,524.45,540.26,546.89,492.46,544.92,17.71,22.71,36.26,17.56,19.1,183.34,197.34,184.79,337.59,241.81,102.81,99.85,104.49,95.51,105.39,1355.29,1465.41,1136.24,1130.56,1262.64,1357.12,4302.99,3634.99,2994.81,2558.95,457.14,484.69,427.04,539.93,407.96,415.45,501.61,479.04,2945.94,4343.65,4643.73,4511.43,2916.22,76.03,67.56,59.88,64.17,65.88,293.67,242.82,210.14,206.89,261.97,4.56,1.4,2.47,2.28,1.41,3.3,3.08,2.59,2.38,2.58,52.73,62.34,82.42,88.58,80.25,27.18,84.97,21.6,90.88,73.66,6.15,25.14,29.84,23.14,6.42
2025/6/11 14:44,102.79,53.88,84.65,77.82,8087.62,8685.02,8030.74,1189.65,1116.44,1080.56,1155.32,1082.89,1154.35,1108.32,1104.64,1195.05,1187.42,564.03,460.37,510.76,590.37,454.04,551.14,516.81,501.9,452.59,495.07,37.88,21.58,25.03,28.5,20.28,353.03,253.58,233.49,182.2,221.2,101.94,100.98,98.97,108.56,106.28,1596.19,1286.17,1563,1536.56,1524.81,2426.54,3747.3,2061.8,2757.81,4072.48,554.96,537.91,541.11,526.13,536.32,460.72,391.75,449.98,1905.66,3874.6,4351,2058.33,3799.22,65.33,54.52,56.1,73.51,54.83,200.83,219.99,276.34,221.26,297.32,1.33,4.74,3.23,1.04,3.48,2.95,1.5,3.09,0.7,1.04,17.27,12.15,34.02,78.04,99.3,45.81,44.04,18.17,25.78,58.1,14.38,14.22,15.6,15.28,29.44
2025/6/11 14:44,101.26,56.29,102.32,69.13,8771.79,8720.29,9098.59,1068.23,1077.82,1060.06,1089.72,1140.99,1196.3,1100.63,1198.22,1072.43,1157.44,521.25,511.25,580.42,591.73,493.16,591.75,604.49,512.59,517.84,457.59,39.23,25.33,19.96,23.39,22.52,295.34,349.41,202.45,370.31,205.95,108,106.49,96.57,108.4,98.71,1105.38,1300.94,1425.98,1289.51,1419.35,3695.08,3919.91,4317.44,2080.38,1545.11,449.93,496.86,560.75,552.32,432.86,549.02,407.81,500.69,4505.28,1690.62,4665.25,3559.42,4362.68,78.15,62.11,65.35,68.07,79.66,298.87,219.02,257.23,295.77,202.5,4.03,0.28,1.88,3.28,3.26,1.69,4.09,2.02,1.02,3.92,46.05,98.53,66.96,36.77,36.04,49.04,17.12,37.59,75.67,79.26,10.86,18.63,5.24,24.34,25.19
2025/6/11 14:44,75.73,70.31,106.46,50.58,8062.1,9231.14,7976.16,1089.2,1140.89,1099.09,1105.7,1182.76,1198.44,1116.99,1161.28,1158.41,1129.28,557.15,555.65,607.65,532.35,502.97,504.39,532.72,551.97,522.69,563.83,30.44,18.15,17.57,20.44,20.9,194.78,317.88,248.62,204.73,320,95.1,109.89,105.36,95.88,108.82,1398.88,1440.69,1320.61,1451.32,1574,2645.26,1859.09,4147.75,1373.94,2805.03,423.18,492,521.94,389.35,491.74,559.87,493.59,410.61,4067.62,4263.93,5022.18,5060.45,3925.15,73.15,55.81,70.07,49.71,71.07,289.28,296.42,258.56,218.87,282.66,4.24,2.89,1.29,3.16,4.91,4.58,3.16,4.5,1.37,4.03,96.27,40.89,55.98,90.06,71.95,68.84,40.82,96.52,37.75,41.47,23.85,11.78,11.63,15.81,18.07
